head,rel,tail,score,in,head_ent,rel_ent,tail_ent,uid,head_id,tail_id
22168,3,41349,-15.606045722961426,False,Zosuquidar:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06191,kg4rd:18876
17023,3,41349,-15.606091499328613,False,Apomorphine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00714,kg4rd:18876
18141,3,41349,-15.606480598449707,False,Talinolol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11770,kg4rd:18876
25079,3,41349,-15.607532501220703,False,7-Deazaguanine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02245,kg4rd:18876
18564,3,41349,-15.608345031738281,False,Bictegravir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11799,kg4rd:18876
17154,3,41349,-15.608420372009277,False,Insulin detemir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01307,kg4rd:18876
21070,3,41349,-15.608537673950195,False,Pregabalin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00230,kg4rd:18876
21916,3,41349,-15.608680725097656,False,Marstacimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17725,kg4rd:18876
25146,3,41349,-15.610518455505371,False,XTL-001:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05405,kg4rd:18876
18174,3,41349,-15.611078262329102,False,Vorasidenib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17097,kg4rd:18876
25449,3,41349,-15.611799240112305,False,Conatumumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11646,kg4rd:18876
16942,3,41349,-15.613014221191406,False,Hydromorphone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00327,kg4rd:18876
17125,3,41349,-15.613269805908203,False,Gliclazide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01120,kg4rd:18876
23736,3,41349,-15.613901138305664,False,Lexatumumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06599,kg4rd:18876
18239,3,41349,-15.614412307739258,False,Temafloxacin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01405,kg4rd:18876
21695,3,41349,-15.615492820739746,False,Motexafin gadolinium:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05428,kg4rd:18876
16960,3,41349,-15.616122245788574,False,Spironolactone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00421,kg4rd:18876
21932,3,41349,-15.61685848236084,False,Gimatecan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06721,kg4rd:18876
18266,3,41349,-15.617949485778809,False,Agomelatine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06594,kg4rd:18876
18921,3,41349,-15.618490219116211,False,Rebastinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13005,kg4rd:18876
25195,3,41349,-15.619124412536621,False,Volociximab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06647,kg4rd:18876
17891,3,41349,-15.61996841430664,False,Finasteride:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01216,kg4rd:18876
26102,3,41349,-15.620088577270508,False,Pinatuzumab vedotin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15432,kg4rd:18876
18215,3,41349,-15.620145797729492,False,Nalidixic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00779,kg4rd:18876
25448,3,41349,-15.62024974822998,False,Hepatitis B Vaccine (Recombinant):drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11627,kg4rd:18876
26145,3,41349,-15.62030029296875,False,Foralumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16170,kg4rd:18876
25067,3,41349,-15.620474815368652,False,Pivampicillin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01604,kg4rd:18876
18459,3,41349,-15.621551513671875,False,Trofinetide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06045,kg4rd:18876
16915,3,41349,-15.621826171875,False,Pyridoxine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00165,kg4rd:18876
25461,3,41349,-15.622335433959961,False,Bapineuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11715,kg4rd:18876
17924,3,41349,-15.622547149658203,False,Boceprevir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08873,kg4rd:18876
24854,3,41349,-15.622577667236328,False,Plicamycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06810,kg4rd:18876
18101,3,41349,-15.623388290405273,False,Dapagliflozin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06292,kg4rd:18876
21520,3,41349,-15.623851776123047,False,Axatilimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16388,kg4rd:18876
18773,3,41349,-15.624089241027832,False,Pibrentasvir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13878,kg4rd:18876
23412,3,41349,-15.624300003051758,False,Ecallantide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05311,kg4rd:18876
17488,3,41349,-15.625341415405273,False,Eletriptan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00216,kg4rd:18876
18764,3,41349,-15.625862121582031,False,Abacavir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01048,kg4rd:18876
17698,3,41349,-15.626327514648438,False,Meropenem:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00760,kg4rd:18876
19639,3,41349,-15.626411437988281,False,Ranibizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01270,kg4rd:18876
26153,3,41349,-15.626707077026367,False,Donanemab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16647,kg4rd:18876
18346,3,41349,-15.627565383911133,False,Methylergometrine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00353,kg4rd:18876
25191,3,41349,-15.62773609161377,False,Valomaciclovir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06575,kg4rd:18876
17270,3,41349,-15.628301620483398,False,Aranidipine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09229,kg4rd:18876
24658,3,41349,-15.628307342529297,False,Tazobactam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01606,kg4rd:18876
23803,3,41349,-15.628925323486328,False,Clenoliximab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06241,kg4rd:18876
17170,3,41349,-15.629049301147461,False,Ketazolam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01587,kg4rd:18876
24442,3,41349,-15.629122734069824,False,Epicriptine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11275,kg4rd:18876
21163,3,41349,-15.629621505737305,False,Acetyldigitoxin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00511,kg4rd:18876
16894,3,41349,-15.630499839782715,False,Iron Dextran:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00893,kg4rd:18876
18685,3,41349,-15.632080078125,False,Tolcapone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00323,kg4rd:18876
18412,3,41349,-15.632085800170898,False,Tasosartan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01349,kg4rd:18876
19303,3,41349,-15.632370948791504,False,Somatrem:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09098,kg4rd:18876
17254,3,41349,-15.632736206054688,False,Diosmin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08995,kg4rd:18876
25021,3,41349,-15.632926940917969,False,Digoxin Immune Fab (Ovine):drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00076,kg4rd:18876
17425,3,41349,-15.634885787963867,False,Tamsulosin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00706,kg4rd:18876
17865,3,41349,-15.635244369506836,False,Eplerenone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00700,kg4rd:18876
17574,3,41349,-15.635339736938477,False,Lonapegsomatropin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16220,kg4rd:18876
24478,3,41349,-15.63583755493164,False,Idecabtagene vicleucel:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16665,kg4rd:18876
24108,3,41349,-15.63607406616211,False,Puromycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08437,kg4rd:18876
26049,3,41349,-15.63615608215332,False,Etirinotecan pegol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14951,kg4rd:18876
18364,3,41349,-15.636324882507324,False,Clorazepic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00628,kg4rd:18876
19437,3,41349,-15.637214660644531,False,Naringenin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03467,kg4rd:18876
18319,3,41349,-15.637858390808105,False,Tovorafenib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15266,kg4rd:18876
20675,3,41349,-15.638286590576172,False,Lutetium Lu 177 dotatate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13985,kg4rd:18876
17835,3,41349,-15.639404296875,False,Valaciclovir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00577,kg4rd:18876
17472,3,41349,-15.63955307006836,False,Solifenacin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01591,kg4rd:18876
17132,3,41349,-15.640178680419922,False,Doxepin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01142,kg4rd:18876
18599,3,41349,-15.641712188720703,False,"3,5-diiodothyropropionic acid:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB12629,kg4rd:18876
21779,3,41349,-15.642991065979004,False,Ulocuplumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12018,kg4rd:18876
25517,3,41349,-15.643105506896973,False,KRN-7000:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12232,kg4rd:18876
18898,3,41349,-15.643723487854004,False,3-isobutyl-1-methyl-7H-xanthine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07954,kg4rd:18876
18629,3,41349,-15.643781661987305,False,Glecaprevir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13879,kg4rd:18876
17782,3,41349,-15.643989562988281,False,Cidofovir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00369,kg4rd:18876
25113,3,41349,-15.644561767578125,False,Aurodox:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04124,kg4rd:18876
24655,3,41349,-15.644930839538574,False,Piperacillin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00319,kg4rd:18876
25463,3,41349,-15.646718978881836,False,Endostar:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11727,kg4rd:18876
17445,3,41349,-15.646895408630371,False,Calcitriol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00136,kg4rd:18876
20496,3,41349,-15.647319793701172,False,Diroximel fumarate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14783,kg4rd:18876
24107,3,41349,-15.647390365600586,False,Anisomycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07374,kg4rd:18876
17804,3,41349,-15.647998809814453,False,Sumatriptan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00669,kg4rd:18876
24614,3,41349,-15.648967742919922,False,Potassium bicarbonate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11098,kg4rd:18876
22868,3,41349,-15.649627685546875,False,Fumagillin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02640,kg4rd:18876
16823,3,41349,-15.651357650756836,False,Hydrocortisone cypionate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14541,kg4rd:18876
21211,3,41349,-15.651590347290039,False,Annamycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06420,kg4rd:18876
25409,3,41349,-15.651985168457031,False,Roxarsone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11458,kg4rd:18876
19669,3,41349,-15.652295112609863,False,Dipivefrin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00449,kg4rd:18876
26032,3,41349,-15.6529541015625,False,AZD-5991:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14792,kg4rd:18876
24647,3,41349,-15.653424263000488,False,Ledipasvir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09027,kg4rd:18876
24980,3,41349,-15.65381908416748,False,Burosumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14012,kg4rd:18876
25210,3,41349,-15.653961181640625,False,Thiamphenicol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08621,kg4rd:18876
25535,3,41349,-15.654139518737793,False,Dusigitumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12363,kg4rd:18876
18345,3,41349,-15.65414047241211,False,Megestrol acetate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00351,kg4rd:18876
18565,3,41349,-15.654427528381348,False,Saracatinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11805,kg4rd:18876
16832,3,41349,-15.654593467712402,False,Vitamin E:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00163,kg4rd:18876
26043,3,41349,-15.65509033203125,False,Bevacizumab zirconium Zr-89:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14907,kg4rd:18876
23420,3,41349,-15.655096054077148,False,Cedazuridine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15694,kg4rd:18876
25005,3,41349,-15.655896186828613,False,Cilgavimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16393,kg4rd:18876
25797,3,41349,-15.655920028686523,False,Mitobronitol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13543,kg4rd:18876
17510,3,41349,-15.656620025634766,False,Candesartan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13919,kg4rd:18876
18026,3,41349,-15.6571044921875,False,Dolasetron:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00757,kg4rd:18876
23334,3,41349,-15.657188415527344,False,Sapanisertib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11836,kg4rd:18876
17188,3,41349,-15.657724380493164,False,Arachidonic Acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04557,kg4rd:18876
20775,3,41349,-15.657730102539062,False,CUDC-101:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12174,kg4rd:18876
17837,3,41349,-15.658011436462402,False,Fluconazole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00196,kg4rd:18876
26056,3,41349,-15.659256935119629,False,Apomab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15022,kg4rd:18876
17363,3,41349,-15.659656524658203,False,Human interferon beta:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14999,kg4rd:18876
18510,3,41349,-15.659722328186035,False,Vorapaxar:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09030,kg4rd:18876
18574,3,41349,-15.659940719604492,False,Fostamatinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12010,kg4rd:18876
18036,3,41349,-15.66093921661377,False,Hydrocodone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00956,kg4rd:18876
17718,3,41349,-15.66141414642334,False,Troglitazone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00197,kg4rd:18876
18541,3,41349,-15.662408828735352,False,Dihydroergocornine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11273,kg4rd:18876
18270,3,41349,-15.66302490234375,False,Besifloxacin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06771,kg4rd:18876
24632,3,41349,-15.663650512695312,False,Cefamandole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01326,kg4rd:18876
18612,3,41349,-15.663870811462402,False,Diphenadione:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13347,kg4rd:18876
20694,3,41349,-15.664098739624023,False,Nicorandil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09220,kg4rd:18876
17260,3,41349,-15.664241790771484,False,Umeclidinium:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09076,kg4rd:18876
25556,3,41349,-15.665932655334473,False,Blosozumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12560,kg4rd:18876
17980,3,41349,-15.666370391845703,False,Repotrectinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16826,kg4rd:18876
20810,3,41349,-15.666945457458496,False,Dasiglucagon:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15226,kg4rd:18876
26040,3,41349,-15.667850494384766,False,Parsatuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14897,kg4rd:18876
25528,3,41349,-15.667892456054688,False,Labetuzumab govitecan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12331,kg4rd:18876
26143,3,41349,-15.66866397857666,False,Abagovomab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16077,kg4rd:18876
17389,3,41349,-15.668670654296875,False,Clofibrate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00636,kg4rd:18876
25465,3,41349,-15.669662475585938,False,Onartuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11746,kg4rd:18876
17046,3,41349,-15.67033576965332,False,Alfentanil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00802,kg4rd:18876
17731,3,41349,-15.67037582397461,False,Norgestrel:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09389,kg4rd:18876
18790,3,41349,-15.670459747314453,False,Bempedoic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11936,kg4rd:18876
17081,3,41349,-15.671323776245117,False,Ethinylestradiol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00977,kg4rd:18876
18279,3,41349,-15.67152214050293,False,Zotepine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09225,kg4rd:18876
26053,3,41349,-15.671703338623047,False,Dalantercept:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14988,kg4rd:18876
20741,3,41349,-15.672501564025879,False,Thyrotropin alfa:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00024,kg4rd:18876
25860,3,41349,-15.673452377319336,False,Carboquone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13677,kg4rd:18876
18528,3,41349,-15.674138069152832,False,Barnidipine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09227,kg4rd:18876
22884,3,41349,-15.67497730255127,False,Beloranib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12671,kg4rd:18876
17013,3,41349,-15.675416946411133,False,Estrone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00655,kg4rd:18876
26082,3,41349,-15.67608642578125,False,Gedivumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15277,kg4rd:18876
25474,3,41349,-15.677133560180664,False,Emibetuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11849,kg4rd:18876
18216,3,41349,-15.677328109741211,False,Primidone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00794,kg4rd:18876
22036,3,41349,-15.677478790283203,False,Idasanutlin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12325,kg4rd:18876
23817,3,41349,-15.67757797241211,False,Carotuximab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06322,kg4rd:18876
18619,3,41349,-15.678908348083496,False,Chlormadinone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13528,kg4rd:18876
24642,3,41349,-15.67910099029541,False,Cefixime:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00671,kg4rd:18876
26031,3,41349,-15.679166793823242,False,Gancotamab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14784,kg4rd:18876
18199,3,41349,-15.680492401123047,False,Tacrine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00382,kg4rd:18876
24859,3,41349,-15.68076229095459,False,Silver sulfadiazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05245,kg4rd:18876
17065,3,41349,-15.681485176086426,False,Quinapril:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00881,kg4rd:18876
21190,3,41349,-15.682083129882812,False,Telavancin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06402,kg4rd:18876
23793,3,41349,-15.682815551757812,False,Glembatumumab vedotin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05996,kg4rd:18876
25961,3,41349,-15.68300724029541,False,Nigericin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14056,kg4rd:18876
23839,3,41349,-15.683357238769531,False,Sibrotuzumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06474,kg4rd:18876
25562,3,41349,-15.683609008789062,False,Apaziquone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12593,kg4rd:18876
18675,3,41349,-15.683782577514648,False,Trandolapril:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00519,kg4rd:18876
18386,3,41349,-15.68402099609375,False,Ezetimibe:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00973,kg4rd:18876
25848,3,41349,-15.684110641479492,False,Lorajmine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13651,kg4rd:18876
23592,3,41349,-15.685054779052734,False,Metreleptin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09046,kg4rd:18876
26039,3,41349,-15.68708324432373,False,Vobarilizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14891,kg4rd:18876
25933,3,41349,-15.688220977783203,False,Fluclorolone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13856,kg4rd:18876
26084,3,41349,-15.688582420349121,False,Pegteograstim:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15290,kg4rd:18876
17210,3,41349,-15.688905715942383,False,Prasugrel:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06209,kg4rd:18876
20028,3,41349,-15.689468383789062,False,Benzthiazide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00562,kg4rd:18876
19869,3,41349,-15.689469337463379,False,Cilazapril:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01340,kg4rd:18876
18963,3,41349,-15.689850807189941,False,Resorcinol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11085,kg4rd:18876
18804,3,41349,-15.689952850341797,False,Ursodeoxycholic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01586,kg4rd:18876
18424,3,41349,-15.690054893493652,False,Nitrazepam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01595,kg4rd:18876
20841,3,41349,-15.690290451049805,False,Onapristone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12637,kg4rd:18876
24986,3,41349,-15.690763473510742,False,Viltolarsen:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15005,kg4rd:18876
18211,3,41349,-15.691527366638184,False,Tizanidine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00697,kg4rd:18876
17474,3,41349,-15.692567825317383,False,Verteporfin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00460,kg4rd:18876
19961,3,41349,-15.694738388061523,False,Ulodesine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12353,kg4rd:18876
18322,3,41349,-15.695064544677734,False,Mitapivat:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16236,kg4rd:18876
18335,3,41349,-15.6953125,False,Methysergide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00247,kg4rd:18876
17502,3,41349,-15.695707321166992,False,Ketamine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01221,kg4rd:18876
17625,3,41349,-15.695789337158203,False,Metyrapone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01011,kg4rd:18876
17422,3,41349,-15.696366310119629,False,Prazosin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00457,kg4rd:18876
18544,3,41349,-15.696751594543457,False,Carbomycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11383,kg4rd:18876
17282,3,41349,-15.696797370910645,False,Potassium perchlorate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09418,kg4rd:18876
17871,3,41349,-15.69764232635498,False,Mifepristone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00834,kg4rd:18876
18616,3,41349,-15.697915077209473,False,Midecamycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13456,kg4rd:18876
25497,3,41349,-15.69810676574707,False,Patritumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12090,kg4rd:18876
25608,3,41349,-15.699369430541992,False,Cafedrine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12926,kg4rd:18876
17955,3,41349,-15.699957847595215,False,Doravirine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12301,kg4rd:18876
18490,3,41349,-15.700241088867188,False,Parecoxib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08439,kg4rd:18876
17527,3,41349,-15.701541900634766,False,Amyl Nitrite:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01612,kg4rd:18876
25148,3,41349,-15.701702117919922,False,NAV 1800:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05437,kg4rd:18876
19648,3,41349,-15.701828956604004,False,Vanucizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12317,kg4rd:18876
23771,3,41349,-15.702424049377441,False,Sifalimumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12773,kg4rd:18876
18533,3,41349,-15.702467918395996,False,Niguldipine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09239,kg4rd:18876
21307,3,41349,-15.702489852905273,False,Amivantamab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16695,kg4rd:18876
20606,3,41349,-15.702592849731445,False,Tirofiban:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00775,kg4rd:18876
16916,3,41349,-15.703255653381348,False,Torasemide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00214,kg4rd:18876
18465,3,41349,-15.703310012817383,False,Sitaxentan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06268,kg4rd:18876
18518,3,41349,-15.70386028289795,False,Somatostatin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09099,kg4rd:18876
19212,3,41349,-15.704938888549805,False,Oleandrin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12843,kg4rd:18876
17658,3,41349,-15.70553970336914,False,Brincidofovir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12151,kg4rd:18876
26160,3,41349,-15.706101417541504,False,Bebtelovimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16755,kg4rd:18876
20609,3,41349,-15.70642375946045,False,Cetirizine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00341,kg4rd:18876
26081,3,41349,-15.706655502319336,False,Pertussis vaccine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15274,kg4rd:18876
18033,3,41349,-15.70677375793457,False,Phenformin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00914,kg4rd:18876
16934,3,41349,-15.707662582397461,False,Morphine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00295,kg4rd:18876
25531,3,41349,-15.707676887512207,False,Ensituximab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12342,kg4rd:18876
16945,3,41349,-15.708064079284668,False,Methadone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00333,kg4rd:18876
25500,3,41349,-15.70853042602539,False,Tarextumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12104,kg4rd:18876
19060,3,41349,-15.70857048034668,False,Methacholine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06709,kg4rd:18876
19443,3,41349,-15.709474563598633,False,Estriol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04573,kg4rd:18876
